Latitude (decimal degrees):	48.379
Longitude (decimal degrees):	9.491
Elevation (m):	770
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: 15 deg. 
Nominal power of the PV system (c-Si) (kWp):	11.2
System losses (%):	10.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230624:0110,0.0,0.0,0.0,13.59,1.03,0.0
20230624:0210,0.0,0.0,0.0,13.81,0.69,0.0
20230624:0310,0.0,0.0,0.0,13.94,0.55,0.0
20230624:0410,161.44,28.98,6.03,13.89,0.41,0.0
20230624:0510,510.3,67.63,15.15,14.11,0.21,0.0
20230624:0610,641.36,104.24,24.84,16.44,0.41,0.0
20230624:0710,2672.66,318.11,34.78,17.47,0.34,0.0
20230624:0810,4844.59,528.17,44.59,18.65,0.83,0.0
20230624:0910,6246.22,675.95,53.72,19.77,1.72,0.0
20230624:1010,6939.45,756.4,61.11,20.62,2.07,0.0
20230624:1110,7516.69,824.15,64.89,21.3,2.41,0.0
20230624:1210,8250.19,913.17,63.38,22.0,2.55,0.0
20230624:1310,8009.44,883.16,57.34,22.48,2.69,0.0
20230624:1410,7561.58,828.06,48.81,22.74,2.69,0.0
20230624:1510,5912.55,639.67,39.21,22.87,2.69,0.0
20230624:1610,3500.55,384.04,29.28,22.75,2.62,0.0
20230624:1710,1808.44,226.16,19.44,22.4,2.41,0.0
20230624:1810,262.46,46.7,10.02,21.54,1.72,0.0
20230624:1910,0.0,0.0,0.0,20.17,1.66,0.0
20230624:2010,0.0,0.0,0.0,18.69,1.72,0.0
20230624:2110,0.0,0.0,0.0,17.54,1.79,0.0
20230624:2210,0.0,0.0,0.0,16.49,1.72,0.0
20230624:2310,0.0,0.0,0.0,15.5,1.66,0.0
20230625:0010,0.0,0.0,0.0,14.68,1.66,0.0
20230625:0110,0.0,0.0,0.0,14.07,1.79,0.0
20230625:0210,0.0,0.0,0.0,13.54,1.79,0.0
20230625:0310,0.0,0.0,0.0,13.26,1.86,0.0
20230625:0410,149.29,27.37,5.99,12.69,1.93,0.0
20230625:0510,435.83,59.57,15.1,13.85,1.79,0.0
20230625:0610,565.88,97.87,24.79,16.23,1.86,0.0
20230625:0710,2701.69,320.26,34.73,18.58,2.41,0.0
20230625:0810,5067.45,546.33,44.54,20.2,3.03,0.0
20230625:0910,6966.45,749.96,53.68,21.48,3.31,0.0
20230625:1010,8285.62,906.71,61.07,22.53,3.38,0.0
20230625:1110,8957.14,997.09,64.87,23.45,3.17,0.0
20230625:1210,9153.56,1031.71,63.38,24.19,2.83,0.0
20230625:1310,8603.89,971.17,57.34,24.77,2.41,0.0
20230625:1410,7603.99,851.68,48.83,25.14,2.07,0.0
20230625:1510,6214.05,689.63,39.23,25.29,1.72,0.0
20230625:1610,4112.44,460.74,29.29,25.17,1.45,0.0
20230625:1710,1849.28,236.33,19.45,24.87,1.24,0.0
20230625:1810,249.41,46.18,10.04,23.82,0.9,0.0
20230625:1910,0.0,0.0,0.0,22.5,1.59,0.0
20230625:2010,0.0,0.0,0.0,20.36,1.72,0.0
20230625:2110,0.0,0.0,0.0,18.79,1.66,0.0
20230625:2210,0.0,0.0,0.0,17.69,1.52,0.0
20230625:2310,0.0,0.0,0.0,16.89,1.45,0.0
20230626:0010,0.0,0.0,0.0,16.25,1.31,0.0
20230626:0110,0.0,0.0,0.0,15.59,1.31,0.0
20230626:0210,0.0,0.0,0.0,14.74,1.59,0.0
20230626:0310,0.0,0.0,0.0,14.6,1.93,0.0
20230626:0410,167.29,29.79,5.93,14.9,2.07,0.0
20230626:0510,445.39,61.18,15.05,16.35,2.07,0.0
20230626:0610,598.61,100.54,24.73,19.54,1.86,0.0
20230626:0710,2617.43,315.45,34.67,22.36,2.34,0.0
20230626:0810,4866.3,535.39,44.49,24.14,2.83,0.0
20230626:0910,6652.91,730.22,53.62,25.43,3.17,0.0
20230626:1010,7715.25,850.98,61.02,26.01,3.93,0.0
20230626:1110,6394.05,697.94,64.83,25.75,4.41,0.0
20230626:1210,8286.52,911.28,63.36,24.8,4.34,0.0
20230626:1310,8322.75,914.65,57.35,24.22,3.93,0.0
20230626:1410,6842.02,745.09,48.84,24.7,3.72,0.0
20230626:1510,6075.11,656.01,39.24,24.82,4.21,0.0
20230626:1610,3883.5,425.3,29.31,24.27,4.34,0.0
20230626:1710,1765.58,218.31,19.47,23.34,4.0,0.0
20230626:1810,350.66,55.33,10.05,22.14,4.0,0.0
20230626:1910,0.0,0.0,0.0,20.78,3.93,0.0
20230626:2010,0.0,0.0,0.0,19.3,3.45,0.0
20230626:2110,0.0,0.0,0.0,18.12,3.45,0.0
20230626:2210,0.0,0.0,0.0,17.11,3.24,0.0
20230626:2310,0.0,0.0,0.0,16.44,2.9,0.0
20230627:0010,0.0,0.0,0.0,15.83,2.76,0.0
20230627:0110,0.0,0.0,0.0,15.26,2.48,0.0
20230627:0210,0.0,0.0,0.0,14.77,2.14,0.0
20230627:0310,0.0,0.0,0.0,14.27,1.79,0.0
20230627:0410,7.09,7.25,5.88,13.82,1.59,0.0
20230627:0510,382.05,53.94,14.99,14.28,1.31,0.0
20230627:0610,1421.44,163.23,24.68,15.14,2.0,0.0
20230627:0710,2503.69,274.6,34.61,15.59,1.52,0.0
20230627:0810,4514.74,483.9,44.43,17.02,1.45,0.0
20230627:0910,5573.48,596.6,53.57,18.27,1.72,0.0
20230627:1010,4551.41,485.13,60.97,18.74,2.28,0.0
20230627:1110,4410.79,470.94,64.79,19.38,2.55,0.0
20230627:1210,5631.08,601.64,63.34,19.85,2.9,0.0
20230627:1310,7220.92,778.0,57.34,20.34,3.1,0.0
20230627:1410,5822.55,619.08,48.84,20.27,3.38,0.0
20230627:1510,5224.39,553.05,39.25,20.08,3.52,0.0
20230627:1610,3537.11,380.11,29.32,19.56,3.66,0.0
20230627:1710,1729.35,207.2,19.47,18.77,3.45,0.0
20230627:1810,413.21,59.29,10.05,18.08,2.83,0.0
20230627:1910,0.0,0.0,0.0,17.53,2.62,0.0
20230627:2010,0.0,0.0,0.0,16.84,1.86,0.0
20230627:2110,0.0,0.0,0.0,15.85,1.03,0.0
20230627:2210,0.0,0.0,0.0,15.95,0.9,0.0
20230627:2310,0.0,0.0,0.0,15.62,1.17,0.0
20230628:0010,0.0,0.0,0.0,15.55,1.31,0.0
20230628:0110,0.0,0.0,0.0,15.32,1.38,0.0
20230628:0210,0.0,0.0,0.0,15.05,1.66,0.0
20230628:0310,0.0,0.0,0.0,14.45,1.66,0.0
20230628:0410,154.69,28.18,5.81,14.04,1.31,0.0
20230628:0510,90.9,20.13,14.93,14.12,0.97,0.0
20230628:0610,793.69,97.02,24.61,14.57,0.55,0.0
20230628:0710,2336.06,256.12,34.55,14.54,0.34,0.0
20230628:0810,3584.92,384.57,44.37,15.54,0.34,0.0
20230628:0910,4579.65,491.21,53.5,17.25,0.76,0.0
20230628:1010,3912.64,419.95,60.91,18.13,1.17,0.0
20230628:1110,4809.26,517.07,64.75,18.52,1.24,0.0
20230628:1210,4430.59,475.71,63.32,18.86,1.45,0.0
20230628:1310,8135.1,898.35,57.33,19.29,1.59,0.0
20230628:1410,5769.45,620.37,48.84,19.52,1.72,0.0
20230628:1510,4777.31,510.88,39.26,19.71,1.86,0.0
20230628:1610,3849.86,417.53,29.32,19.88,2.07,0.0
20230628:1710,1657.8,199.04,19.48,19.44,2.21,0.0
20230628:1810,288.34,49.82,10.05,19.0,2.0,0.0
20230628:1910,0.0,0.0,0.0,18.49,1.45,0.0
20230628:2010,0.0,0.0,0.0,17.14,1.59,0.0
20230628:2110,0.0,0.0,0.0,15.95,1.59,0.0
20230628:2210,0.0,0.0,0.0,15.08,1.52,0.0
20230628:2310,0.0,0.0,0.0,14.34,1.45,0.0
20230629:0010,0.0,0.0,0.0,13.73,1.45,0.0
20230629:0110,0.0,0.0,0.0,13.26,1.52,0.0
20230629:0210,0.0,0.0,0.0,12.66,1.52,0.0
20230629:0310,0.0,0.0,0.0,12.06,1.38,0.0
20230629:0410,156.71,28.18,5.75,11.65,1.24,0.0
20230629:0510,475.31,63.6,14.86,12.94,0.69,0.0
20230629:0610,646.65,102.23,24.55,16.18,0.69,0.0
20230629:0710,2585.02,308.99,34.48,18.84,0.76,0.0
20230629:0810,4646.59,510.56,44.3,20.74,0.97,0.0
20230629:0910,6161.96,683.88,53.44,21.96,0.69,0.0
20230629:1010,7160.4,816.96,60.85,22.99,0.34,0.0
20230629:1110,7273.24,829.39,64.69,24.42,0.9,0.0
20230629:1210,7636.5,875.35,63.28,24.89,1.03,0.0
20230629:1310,6605.66,742.79,57.31,24.7,1.17,0.0
20230629:1410,5427.68,594.86,48.83,24.27,2.0,0.0
20230629:1510,2026.01,227.87,39.25,23.2,2.48,0.0
20230629:1610,430.31,60.86,29.32,21.9,2.55,0.0
20230629:1710,376.2,54.69,19.47,20.95,2.14,0.0
20230629:1810,57.6,15.88,10.04,20.2,1.38,0.0
20230629:1910,0.0,0.0,0.0,19.93,1.66,0.0
20230629:2010,0.0,0.0,0.0,19.13,1.17,0.0
20230629:2110,0.0,0.0,0.0,18.63,0.34,0.0
20230629:2210,0.0,0.0,0.0,17.32,0.9,0.0
20230629:2310,0.0,0.0,0.0,16.8,0.9,0.0
20230630:0010,0.0,0.0,0.0,16.33,0.9,0.0
20230630:0110,0.0,0.0,0.0,15.86,1.1,0.0
20230630:0210,0.0,0.0,0.0,15.57,1.17,0.0
20230630:0310,0.0,0.0,0.0,15.35,1.24,0.0
20230630:0410,0.0,4.03,5.67,15.36,1.17,0.0
20230630:0510,312.64,46.69,14.79,16.06,0.9,0.0
20230630:0610,303.08,45.87,24.47,17.5,1.03,0.0
20230630:0710,264.15,41.46,34.41,17.61,2.21,0.0
20230630:0810,725.85,90.85,44.23,17.23,2.21,0.0
20230630:0910,1918.12,211.69,53.36,17.66,2.41,0.0
20230630:1010,1258.42,145.54,60.78,18.2,2.55,0.0
20230630:1110,0.0,0.0,0.0,18.73,2.69,0.0
20230630:1210,5001.41,531.48,63.24,18.58,2.55,0.0
20230630:1310,3190.72,340.92,57.29,17.91,2.48,0.0
20230630:1410,2688.64,290.49,48.82,18.4,2.21,0.0
20230630:1510,1661.18,185.85,39.25,17.82,2.48,0.0
20230630:1610,2868.52,306.97,29.31,16.69,2.9,0.0
20230630:1710,1141.65,134.98,19.46,16.51,2.48,0.0
20230630:1810,111.26,22.93,10.03,16.05,1.86,0.0
20230630:1910,0.0,0.0,0.0,15.78,1.72,0.0
20230630:2010,0.0,0.0,0.0,15.3,1.66,0.0
20230630:2110,0.0,0.0,0.0,14.89,1.66,0.0
20230630:2210,0.0,0.0,0.0,14.76,1.52,0.0
20230630:2310,0.0,0.0,0.0,14.81,1.52,0.0
20230701:0010,0.0,0.0,0.0,14.71,1.66,0.0
20230701:0110,0.0,0.0,0.0,14.52,1.86,0.0
20230701:0210,0.0,0.0,0.0,14.37,1.93,0.0
20230701:0310,0.0,0.0,0.0,14.13,1.93,0.0
20230701:0410,0.0,4.03,5.6,13.94,1.86,0.0
20230701:0510,367.31,52.33,14.71,14.28,1.79,0.0
20230701:0610,607.95,97.86,24.4,14.98,1.93,0.0
20230701:0710,2636.44,307.36,34.34,15.7,2.83,0.0
20230701:0810,4379.51,462.93,44.15,16.92,3.31,0.0
20230701:0910,5413.84,566.94,53.29,18.03,4.34,0.0
20230701:1010,6599.7,694.91,60.7,19.05,4.69,0.0
20230701:1110,7074.9,749.01,64.56,19.41,4.62,0.0
20230701:1210,5250.26,555.6,63.19,20.42,4.69,0.0
20230701:1310,3842.21,409.92,57.26,21.01,4.55,0.0
20230701:1410,2823.41,305.34,48.81,20.77,4.21,0.0
20230701:1510,980.21,118.19,39.24,20.13,2.97,0.0
20230701:1610,1845.11,206.01,29.3,19.65,2.9,0.0
20230701:1710,396.79,56.45,19.45,18.81,3.03,0.0
20230701:1810,408.49,58.79,10.01,17.61,2.55,0.0
20230701:1910,0.0,0.0,0.0,16.33,2.69,0.0
20230701:2010,0.0,0.0,0.0,16.06,2.83,0.0
20230701:2110,0.0,0.0,0.0,15.78,3.03,0.0
20230701:2210,0.0,0.0,0.0,15.47,3.17,0.0
20230701:2310,0.0,0.0,0.0,15.16,3.45,0.0
20230702:0010,0.0,0.0,0.0,14.85,3.31,0.0
20230702:0110,0.0,0.0,0.0,14.55,3.17,0.0
20230702:0210,0.0,0.0,0.0,14.24,2.76,0.0
20230702:0310,0.0,0.0,0.0,14.09,2.55,0.0
20230702:0410,0.0,4.03,5.52,14.1,2.62,0.0
20230702:0510,465.52,62.79,14.63,14.36,2.83,0.0
20230702:0610,1243.58,142.52,24.32,14.67,3.45,0.0
20230702:0710,2072.14,225.27,34.26,14.86,3.59,0.0
20230702:0810,2570.96,273.96,44.07,15.56,3.86,0.0
20230702:0910,5156.77,536.3,53.21,16.58,4.41,0.0
20230702:1010,7893.11,829.39,60.62,18.01,4.9,0.0
20230702:1110,8442.79,896.74,64.49,18.89,4.83,0.0
20230702:1210,9209.14,986.65,63.14,19.39,4.76,0.0
20230702:1310,8638.76,921.4,57.23,19.77,4.83,0.0
20230702:1410,6783.52,714.47,48.78,20.0,4.97,0.0
20230702:1510,4488.86,472.85,39.22,19.92,4.55,0.0
20230702:1610,3867.86,414.36,29.29,19.95,4.41,0.0
20230702:1710,1871.21,228.57,19.43,19.53,3.52,0.0
20230702:1810,274.95,49.61,9.99,19.0,2.76,0.0
20230702:1910,0.0,0.0,0.0,17.98,2.0,0.0
20230702:2010,0.0,0.0,0.0,16.64,1.79,0.0
20230702:2110,0.0,0.0,0.0,15.64,1.86,0.0
20230702:2210,0.0,0.0,0.0,14.97,1.86,0.0
20230702:2310,0.0,0.0,0.0,14.43,1.86,0.0
20230703:0010,0.0,0.0,0.0,13.97,1.79,0.0
20230703:0110,0.0,0.0,0.0,13.37,1.66,0.0
20230703:0210,0.0,0.0,0.0,12.85,1.72,0.0
20230703:0310,0.0,0.0,0.0,12.51,1.72,0.0
20230703:0410,0.0,4.83,5.43,12.51,1.72,0.0
20230703:0510,444.6,60.38,14.55,13.3,1.72,0.0
20230703:0610,1380.15,158.57,24.23,15.11,2.07,0.0
20230703:0710,2590.65,284.55,34.17,15.91,3.03,0.0
20230703:0810,4231.8,444.77,43.99,16.5,4.07,0.0
20230703:0910,5772.94,603.34,53.12,17.24,4.07,0.0
20230703:1010,6376.28,668.67,60.53,18.12,4.55,0.0
20230703:1110,1966.72,216.1,64.41,18.26,4.55,0.0
20230703:1210,2685.71,288.52,63.08,18.47,4.55,0.0
20230703:1310,6627.82,697.75,57.19,18.6,4.34,0.0
20230703:1410,4582.8,481.55,48.75,18.78,4.14,0.0
20230703:1510,4854.15,509.87,39.19,18.78,3.79,0.0
20230703:1610,3588.86,384.23,29.26,18.81,3.45,0.0
20230703:1710,1939.95,237.71,19.41,18.65,3.03,0.0
20230703:1810,266.96,49.2,9.96,18.31,2.55,0.0
20230703:1910,0.0,0.0,0.0,17.75,1.66,0.0
20230703:2010,0.0,0.0,0.0,16.91,1.72,0.0
20230703:2110,0.0,0.0,0.0,16.25,1.93,0.0
20230703:2210,0.0,0.0,0.0,15.8,2.07,0.0
20230703:2310,0.0,0.0,0.0,15.47,2.14,0.0
20230704:0010,0.0,0.0,0.0,14.94,2.21,0.0
20230704:0110,0.0,0.0,0.0,14.3,2.28,0.0
20230704:0210,0.0,0.0,0.0,14.24,2.28,0.0
20230704:0310,0.0,0.0,0.0,13.98,2.14,0.0
20230704:0410,0.0,4.03,5.34,13.75,2.14,0.0
20230704:0510,636.08,80.51,14.46,13.99,1.93,0.0
20230704:0610,1248.19,150.3,24.15,14.86,2.07,0.0
20230704:0710,2643.86,305.61,34.09,16.47,2.48,0.0
20230704:0810,4016.02,427.48,43.9,17.54,2.62,0.0
20230704:0910,5763.37,612.87,53.03,18.28,2.41,0.0
20230704:1010,4138.2,442.11,60.44,19.26,2.41,0.0
20230704:1110,6417.45,692.95,64.32,20.21,2.41,0.0
20230704:1210,6167.59,667.37,63.01,21.0,2.41,0.0
20230704:1310,7157.02,781.16,57.14,21.29,2.34,0.0
20230704:1410,2917.8,318.04,48.72,21.31,2.21,0.0
20230704:1510,4728.26,510.14,39.17,21.69,1.93,0.0
20230704:1610,3517.42,385.56,29.24,21.45,1.52,0.0
20230704:1710,975.38,119.66,19.38,20.9,0.69,0.0
20230704:1810,339.52,55.49,9.93,19.77,0.41,0.0
20230704:1910,0.0,0.0,0.0,18.06,1.38,0.0
20230704:2010,0.0,0.0,0.0,16.67,1.52,0.0
20230704:2110,0.0,0.0,0.0,16.08,1.72,0.0
20230704:2210,0.0,0.0,0.0,15.65,1.93,0.0
20230704:2310,0.0,0.0,0.0,15.42,2.07,0.0
20230705:0010,0.0,0.0,0.0,15.29,2.41,0.0
20230705:0110,0.0,0.0,0.0,15.39,2.62,0.0
20230705:0210,0.0,0.0,0.0,15.27,2.9,0.0
20230705:0310,0.0,0.0,0.0,15.25,3.17,0.0
20230705:0410,134.1,25.76,5.24,15.46,3.38,0.0
20230705:0510,401.74,56.35,14.36,16.05,3.72,0.0
20230705:0610,781.54,111.66,24.05,16.65,3.52,0.0
20230705:0710,0.0,0.0,0.0,16.77,3.93,0.0
20230705:0810,3218.96,341.59,43.81,17.64,4.62,0.0
20230705:0910,3378.71,354.85,52.93,16.86,5.38,0.0
20230705:1010,8249.06,863.66,60.34,16.9,4.83,0.0
20230705:1110,6749.78,710.61,64.23,18.27,4.41,0.0
20230705:1210,7399.58,784.79,62.94,19.3,4.55,0.0
20230705:1310,7572.26,807.35,57.09,20.12,4.34,0.0
20230705:1410,7691.51,820.33,48.68,20.43,4.14,0.0
20230705:1510,6345.9,671.88,39.13,20.34,3.93,0.0
20230705:1610,4189.39,450.51,29.2,20.2,3.66,0.0
20230705:1710,1952.44,240.0,19.34,19.67,3.24,0.0
20230705:1810,271.46,49.81,9.89,18.8,2.41,0.0
20230705:1910,0.0,0.0,0.0,17.36,1.52,0.0
20230705:2010,0.0,0.0,0.0,15.83,1.1,0.0
20230705:2110,0.0,0.0,0.0,14.85,0.9,0.0
20230705:2210,0.0,0.0,0.0,14.45,0.83,0.0
20230705:2310,0.0,0.0,0.0,13.73,0.97,0.0
20230706:0010,0.0,0.0,0.0,13.22,0.97,0.0
20230706:0110,0.0,0.0,0.0,12.4,1.1,0.0
20230706:0210,0.0,0.0,0.0,11.94,1.31,0.0
20230706:0310,0.0,0.0,0.0,11.39,1.24,0.0
20230706:0410,124.2,24.15,5.14,11.04,1.24,0.0
20230706:0510,547.31,70.85,14.27,11.99,0.76,0.0
20230706:0610,606.38,96.02,23.96,14.53,0.9,0.0
20230706:0710,2668.95,307.95,33.9,15.94,0.83,0.0
20230706:0810,4741.54,510.8,43.71,16.89,1.1,0.0
20230706:0910,5787.56,626.79,52.83,17.88,0.76,0.0
20230706:1010,5695.09,618.91,60.24,18.5,0.76,0.0
20230706:1110,6261.64,685.68,64.13,18.97,0.83,0.0
20230706:1210,7489.13,833.49,62.85,19.59,0.97,0.0
20230706:1310,5851.12,640.38,57.03,20.19,0.9,0.0
20230706:1410,5961.38,652.83,48.63,20.77,0.97,0.0
20230706:1510,5485.61,596.17,39.09,20.74,1.1,0.0
20230706:1610,3232.46,354.61,29.16,20.77,1.03,0.0
20230706:1710,1721.36,207.97,19.3,20.52,1.31,0.0
20230706:1810,295.65,52.21,9.84,19.81,1.31,0.0
20230706:1910,0.0,0.0,0.0,18.93,1.66,0.0
20230706:2010,0.0,0.0,0.0,17.44,1.79,0.0
20230706:2110,0.0,0.0,0.0,16.26,1.86,0.0
20230706:2210,0.0,0.0,0.0,15.43,1.86,0.0
20230706:2310,0.0,0.0,0.0,14.5,1.93,0.0
20230707:0010,0.0,0.0,0.0,13.85,1.86,0.0
20230707:0110,0.0,0.0,0.0,12.95,1.72,0.0
20230707:0210,0.0,0.0,0.0,12.21,1.66,0.0
20230707:0310,0.0,0.0,0.0,11.67,1.66,0.0
20230707:0410,124.09,24.15,5.04,11.29,1.66,0.0
20230707:0510,492.52,65.21,14.17,12.34,1.31,0.0
20230707:0610,567.67,92.81,23.86,15.68,1.17,0.0
20230707:0710,2580.52,310.0,33.8,18.41,0.9,0.0
20230707:0810,4944.94,541.46,43.61,20.6,1.52,0.0
20230707:0910,6821.33,745.97,52.73,22.19,2.14,0.0
20230707:1010,8338.61,929.15,60.13,23.31,2.41,0.0
20230707:1110,8853.52,1000.34,64.02,24.17,2.41,0.0
20230707:1210,9103.5,1043.84,62.77,24.85,2.07,0.0
20230707:1310,8667.45,995.76,56.96,25.37,1.72,0.0
20230707:1410,7587.68,861.51,48.58,25.67,1.45,0.0
20230707:1510,6208.65,694.03,39.05,25.8,1.38,0.0
20230707:1610,4141.91,463.44,29.12,25.59,1.59,0.0
20230707:1710,1909.46,241.28,19.25,25.22,1.93,0.0
20230707:1810,265.39,50.37,9.79,23.88,1.86,0.0
20230707:1910,0.0,0.0,0.0,22.3,2.41,0.0
20230707:2010,0.0,0.0,0.0,20.57,2.62,0.0
20230707:2110,0.0,0.0,0.0,19.49,2.76,0.0
20230707:2210,0.0,0.0,0.0,18.64,2.48,0.0
20230707:2310,0.0,0.0,0.0,17.73,2.21,0.0
20230708:0010,0.0,0.0,0.0,16.87,1.93,0.0
20230708:0110,0.0,0.0,0.0,16.02,1.72,0.0
20230708:0210,0.0,0.0,0.0,15.11,1.45,0.0
20230708:0310,0.0,0.0,0.0,14.65,1.17,0.0
20230708:0410,0.0,4.03,4.93,15.54,0.55,0.0
20230708:0510,44.32,13.69,14.06,15.84,0.21,0.0
20230708:0610,586.91,76.74,23.76,17.79,0.41,0.0
20230708:0710,790.09,98.79,33.7,19.89,0.69,0.0
20230708:0810,1335.38,156.12,43.51,21.72,1.31,0.0
20230708:0910,2797.99,309.21,52.62,22.87,1.59,0.0
20230708:1010,4622.74,509.14,60.01,23.89,1.38,0.0
20230708:1110,8122.28,931.41,63.91,25.15,1.38,0.0
20230708:1210,8707.61,1012.94,62.67,26.23,1.45,0.0
20230708:1310,8364.49,970.92,56.89,26.83,1.38,0.0
20230708:1410,7345.46,839.72,48.52,26.91,1.24,0.0
20230708:1510,5983.88,675.0,38.99,26.85,0.97,0.0
20230708:1610,4013.44,455.23,29.07,26.84,0.76,0.0
20230708:1710,1856.48,234.74,19.2,24.55,0.97,0.0
20230708:1810,270.34,50.55,9.73,22.85,0.48,0.0
20230708:1910,0.0,0.0,0.0,23.11,1.72,0.0
20230708:2010,0.0,0.0,0.0,21.42,1.66,0.0
20230708:2110,0.0,0.0,0.0,19.71,1.52,0.0
20230708:2210,0.0,0.0,0.0,18.76,1.38,0.0
20230708:2310,0.0,0.0,0.0,18.15,1.38,0.0
20230709:0010,0.0,0.0,0.0,17.53,1.45,0.0
20230709:0110,0.0,0.0,0.0,17.02,1.45,0.0
20230709:0210,0.0,0.0,0.0,16.93,1.24,0.0
20230709:0310,0.0,0.0,0.0,16.76,1.17,0.0
20230709:0410,114.08,23.35,4.82,16.59,1.17,0.0
20230709:0510,464.29,63.6,13.95,17.57,0.76,0.0
20230709:0610,570.94,93.17,23.65,20.77,0.34,0.0
20230709:0710,2461.84,303.4,33.59,23.68,0.69,0.0
20230709:0810,4689.68,529.93,43.4,25.59,0.83,0.0
20230709:0910,6432.08,730.21,52.51,26.94,1.03,0.0
20230709:1010,7838.21,911.0,59.89,27.98,1.17,0.0
20230709:1110,8289.22,969.94,63.79,28.26,1.38,0.0
20230709:1210,8442.45,990.37,62.57,28.93,1.59,0.0
20230709:1310,7774.65,904.32,56.81,29.43,1.59,0.0
20230709:1410,6397.65,729.88,48.46,29.53,1.59,0.0
20230709:1510,5179.5,584.66,38.94,29.55,1.52,0.0
20230709:1610,3644.89,415.02,29.02,29.31,1.52,0.0
20230709:1710,1242.68,155.17,19.15,28.79,1.31,0.0
20230709:1810,307.91,48.63,9.67,27.49,1.24,0.0
20230709:1910,0.0,0.0,0.0,26.17,1.79,0.0
20230709:2010,0.0,0.0,0.0,23.76,1.52,0.0
20230709:2110,0.0,0.0,0.0,22.4,1.52,0.0
20230709:2210,0.0,0.0,0.0,21.32,1.52,0.0
20230709:2310,0.0,0.0,0.0,20.45,1.45,0.0
20230710:0010,0.0,0.0,0.0,19.75,1.59,0.0
20230710:0110,0.0,0.0,0.0,19.51,1.93,0.0
20230710:0210,0.0,0.0,0.0,19.29,2.28,0.0
20230710:0310,0.0,0.0,0.0,19.45,2.55,0.0
20230710:0410,0.0,3.22,4.7,19.37,2.55,0.0
20230710:0510,81.79,19.32,13.84,20.25,2.21,0.0
20230710:0610,141.75,27.34,23.54,21.75,1.79,0.0
20230710:0710,599.29,79.38,33.48,22.3,1.45,0.0
20230710:0810,4693.5,515.1,43.29,22.04,1.86,0.0
20230710:0910,6167.25,674.66,52.39,22.04,1.66,0.0
20230710:1010,7867.91,876.78,59.77,23.1,1.93,0.0
20230710:1110,8333.55,935.43,63.67,24.54,2.48,0.0
20230710:1210,8520.41,959.22,62.46,25.52,2.83,0.0
20230710:1310,7808.06,874.19,56.72,26.33,2.9,0.0
20230710:1410,7175.7,797.87,48.39,26.79,2.9,0.0
20230710:1510,5559.52,610.37,38.88,26.9,3.1,0.0
20230710:1610,3426.86,380.25,28.96,26.15,3.31,0.0
20230710:1710,1558.57,191.29,19.08,25.17,2.55,0.0
20230710:1810,372.82,57.78,9.6,24.52,1.31,0.0
20230710:1910,0.0,0.0,0.0,23.62,1.38,0.0
20230710:2010,0.0,0.0,0.0,22.14,1.59,0.0
20230710:2110,0.0,0.0,0.0,21.02,1.52,0.0
20230710:2210,0.0,0.0,0.0,20.28,1.38,0.0
20230710:2310,0.0,0.0,0.0,20.58,1.1,0.0
20230711:0010,0.0,0.0,0.0,21.78,0.48,0.0
20230711:0110,0.0,0.0,0.0,21.3,0.34,0.0
20230711:0210,0.0,0.0,0.0,20.7,0.48,0.0
20230711:0310,0.0,0.0,0.0,20.12,0.55,0.0
20230711:0410,99.9,21.74,4.58,19.59,0.48,0.0
20230711:0510,467.89,64.4,13.72,19.15,0.55,0.0
20230711:0610,609.41,95.68,23.43,21.13,0.55,0.0
20230711:0710,2436.86,297.91,33.37,22.77,0.76,0.0
20230711:0810,4528.58,506.89,43.17,24.67,1.1,0.0
20230711:0910,6337.58,712.64,52.27,26.28,1.31,0.0
20230711:1010,7379.1,844.19,59.64,27.58,1.52,0.0
20230711:1110,3647.81,409.48,63.54,28.57,2.07,0.0
20230711:1210,6090.08,686.28,62.35,29.44,2.62,0.0
20230711:1310,4767.41,533.89,56.63,30.17,2.97,0.0
20230711:1410,5369.85,601.27,48.31,30.56,3.1,0.0
20230711:1510,3442.5,386.82,38.81,30.56,3.03,0.0
20230711:1610,3847.72,437.11,28.89,30.57,2.76,0.0
20230711:1710,1758.49,225.73,19.01,29.76,1.66,0.0
20230711:1810,252.68,49.73,9.52,28.18,0.9,0.0
20230711:1910,0.0,0.0,0.0,26.81,1.38,0.0
20230711:2010,0.0,0.0,0.0,24.71,3.31,0.0
20230711:2110,0.0,0.0,0.0,22.47,3.1,0.0
20230711:2210,0.0,0.0,0.0,20.56,2.97,0.0
20230711:2310,0.0,0.0,0.0,19.87,3.52,0.0
20230712:0010,0.0,0.0,0.0,19.53,3.79,0.0
20230712:0110,0.0,0.0,0.0,19.14,4.14,0.0
20230712:0210,0.0,0.0,0.0,18.96,4.28,0.0
20230712:0310,0.0,0.0,0.0,18.66,4.14,0.0
20230712:0410,0.0,4.83,4.46,18.01,4.14,0.0
20230712:0510,71.32,17.71,13.6,17.97,3.93,0.0
20230712:0610,447.41,61.74,23.31,18.05,3.45,0.0
20230712:0710,2324.25,260.13,33.25,20.78,4.62,0.0
20230712:0810,3900.38,421.21,43.05,22.08,4.21,0.0
